DI6.5;DI;MAA02F_STATO_SEZ;MAA02F;_STATO_SEZ;";"
DI6.6;DI;MAA02F_TERMICO;MAA02F;_TERMICO;";"
DI6.7;DI;MAA02F_FAULT;MAA02F;_FAULT;";"
DI7.0;DI;MAA02F_MARCIA_CHIUSURA;MAA02F;_MARCIA_CHIUSURA;";"
DI7.1;DI;MAA02F_MARCIA_APERTURA;MAA02F;_MARCIA_APERTURA;";"
DI7.2;DI;MAA02F_REMOTO;MAA02F;_REMOTO;";"
DI7.3;DI;MAA07_STATO_INT;MAA07;_STATO_INT;";"
DI7.4;DI;MAA07_STATO_SEZ;MAA07;_STATO_SEZ;";"
DI7.5;DI;MAA07_TERMICO;MAA07;_TERMICO;";"
DI7.6;DI;MAA07_FAULT;MAA07;_FAULT;";"
DI7.7;DI;MAA07_MARCIA_CHIUSURA;MAA07;_MARCIA_CHIUSURA;";"
DI8.0;DI;MAA07_MARCIA_APERTURA;MAA07;_MARCIA_APERTURA;";"
DI8.1;DI;MAA07_REMOTO;MAA07;_REMOTO;";"
DI8.2;DI;MAA05B_STATO_INT;MAA05B;_STATO_INT;";"
DI8.3;DI;MAA05B_STATO_SEZ;MAA05B;_STATO_SEZ;";"
DI8.4;DI;MAA05B_TERMICO;MAA05B;_TERMICO;";"
DI8.5;DI;MAA05B_FAULT;MAA05B;_FAULT;";"
DI8.6;DI;MAA05B_MARCIA_CHIUSURA;MAA05B;_MARCIA_CHIUSURA;";"
DI8.7;DI;MAA05B_MARCIA_APERTURA;MAA05B;_MARCIA_APERTURA;";"
DI9.0;DI;MAA05B_REMOTO;MAA05B;_REMOTO;";"
DI9.1;DI;MAA05E_STATO_INT;MAA05E;_STATO_INT;";"
DI9.2;DI;MAA05E_STATO_SEZ;MAA05E;_STATO_SEZ;";"
DI9.3;DI;MAA05E_TERMICO;MAA05E;_TERMICO;";"
DI9.4;DI;MAA05E_FAULT;MAA05E;_FAULT;";"
DI9.5;DI;MAA05E_MARCIA_CHIUSURA;MAA05E;_MARCIA_CHIUSURA;";"
DI9.6;DI;MAA05E_MARCIA_APERTURA;MAA05E;_MARCIA_APERTURA;";"
DI9.7;DI;MAA05E_REMOTO;MAA05E;_REMOTO;";"
DI10.0;DI;PA05B_STATO_INT;PA05B;_STATO_INT;";"
DI10.1;DI;PA05B_STATO_SEZ;PA05B;_STATO_SEZ;";"
DI10.2;DI;PA05B_TERMICO;PA05B;_TERMICO;";"
DI10.3;DI;PA05B_ANOMALIA;PA05B;_ANOMALIA;";"
DI10.4;DI;PA05B_MARCIA_ARRESTO;PA05B;_MARCIA_ARRESTO;";"
DI10.5;DI;PA05B_LOCALE;PA05B;_LOCALE;";"
DI10.6;DI;PA05B_REMOTO;PA05B;_REMOTO;";"
DI10.7;DI;MAA03B_STATO_INT;MAA03B;_STATO_INT;";"
DI11.0;DI;MAA03B_STATO_SEZ;MAA03B;_STATO_SEZ;";"
DI11.1;DI;MAA03B_TERMICO;MAA03B;_TERMICO;";"
DI11.2;DI;MAA03B_FAULT;MAA03B;_FAULT;";"
DI11.3;DI;MAA03B_MARCIA_CHIUSURA;MAA03B;_MARCIA_CHIUSURA;";"
DI11.4;DI;MAA03B_MARCIA_APERTURA;MAA03B;_MARCIA_APERTURA;";"
DI11.5;DI;MAA03B_REMOTO;MAA03B;_REMOTO;";"
DI11.6;DI;MAA03E_STATO_INT;MAA03E;_STATO_INT;";"
DI11.7;DI;MAA03E_STATO_SEZ;MAA03E;_STATO_SEZ;";"
DI0.0;DI;MAA03E_TERMICO;MAA03E;_TERMICO;";"
DI0.1;DI;MAA03E_FAULT;MAA03E;_FAULT;";"
DI0.2;DI;MAA03E_MARCIA_CHIUSURA;MAA03E;_MARCIA_CHIUSURA;";"
DI0.3;DI;MAA03E_MARCIA_APERTURA;MAA03E;_MARCIA_APERTURA;";"
DI0.4;DI;MAA03E_REMOTO;MAA03E;_REMOTO;";"
DI0.5;DI;PF02C_STATO_INT;PF02C;_STATO_INT;";"
DI0.6;DI;PF02C_STATO_SEZ;PF02C;_STATO_SEZ;";"
DI0.7;DI;PF02C_TERMICO;PF02C;_TERMICO;";"
DI1.0;DI;PF02C_ANOMALIA;PF02C;_ANOMALIA;";"
DI1.1;DI;PF02C_MARCIA_ARRESTO;PF02C;_MARCIA_ARRESTO;";"
DI1.2;DI;PF02C_LOCALE;PF02C;_LOCALE;";"
DI1.3;DI;PF02C_REMOTO;PF02C;_REMOTO;";"
DI1.4;DI;PA06R1_STATO_INT;PA06R1;_STATO_INT;";"
DI1.5;DI;PA06R1_STATO_SEZ;PA06R1;_STATO_SEZ;";"
DI1.6;DI;PA06R1_TERMICO;PA06R1;_TERMICO;";"
DI1.7;DI;PA06R1_ANOMALIA;PA06R1;_ANOMALIA;";"
DI2.0;DI;PA06R1_MARCIA_ARRESTO;PA06R1;_MARCIA_ARRESTO;";"
DI2.1;DI;PA06R1_LOCALE;PA06R1;_LOCALE;";"
DI2.2;DI;PA06R1_REMOTO;PA06R1;_REMOTO;";"
DI2.3;DI;PA06R2_STATO_INT;PA06R2;_STATO_INT;";"
DI2.4;DI;PA06R2_STATO_SEZ;PA06R2;_STATO_SEZ;";"
DI2.5;DI;PA06R2_TERMICO;PA06R2;_TERMICO;";"
DI2.6;DI;PA06R2_ANOMALIA;PA06R2;_ANOMALIA;";"
DI2.7;DI;PA06R2_MARCIA_ARRESTO;PA06R2;_MARCIA_ARRESTO;";"
DI3.0;DI;PA06R2_LOCALE;PA06R2;_LOCALE;";"
DI3.1;DI;PA06R2_REMOTO;PA06R2;_REMOTO;";"
DI3.2;DI;PA06R3_STATO_INT;PA06R3;_STATO_INT;";"
DI3.3;DI;PA06R3_STATO_SEZ;PA06R3;_STATO_SEZ;";"
DI3.4;DI;PA06R3_TERMICO;PA06R3;_TERMICO;";"
DI3.5;DI;PA06R3_ANOMALIA;PA06R3;_ANOMALIA;";"
DI3.6;DI;PA06R3_MARCIA_ARRESTO;PA06R3;_MARCIA_ARRESTO;";"
DI3.7;DI;PA06R3_LOCALE;PA06R3;_LOCALE;";"
DI4.0;DI;PA06R3_REMOTO;PA06R3;_REMOTO;";"
DI4.1;DI;PA07B_STATO_INT;PA07B;_STATO_INT;";"
DI4.2;DI;PA07B_STATO_SEZ;PA07B;_STATO_SEZ;";"
DI4.3;DI;PA07B_TERMICO;PA07B;_TERMICO;";"
DI4.4;DI;PA07B_ANOMALIA;PA07B;_ANOMALIA;";"
DI4.5;DI;PA07B_MARCIA_ARRESTO;PA07B;_MARCIA_ARRESTO;";"
DI4.6;DI;PA07B_LOCALE;PA07B;_LOCALE;";"
DI4.7;DI;PA07B_REMOTO;PA07B;_REMOTO;";"
DI5.0;DI;PA07R1_STATO_INT;PA07R1;_STATO_INT;";"
DI5.1;DI;PA07R1_STATO_SEZ;PA07R1;_STATO_SEZ;";"
DI5.2;DI;PA07R1_TERMICO;PA07R1;_TERMICO;";"
DI5.3;DI;PA07R1_ANOMALIA;PA07R1;_ANOMALIA;";"
DI5.4;DI;PA07R1_MARCIA_ARRESTO;PA07R1;_MARCIA_ARRESTO;";"
DI5.5;DI;PA07R1_LOCALE;PA07R1;_LOCALE;";"
DI5.6;DI;PA07R1_REMOTO;PA07R1;_REMOTO;";"
DI5.7;DI;PA07R3_STATO_INT;PA07R3;_STATO_INT;";"
DI6.0;DI;PA07R3_STATO_SEZ;PA07R3;_STATO_SEZ;";"
DI6.1;DI;PA07R3_TERMICO;PA07R3;_TERMICO;";"
DI6.2;DI;PA07R3_ANOMALIA;PA07R3;_ANOMALIA;";"
DI6.3;DI;PA07R3_MARCIA_ARRESTO;PA07R3;_MARCIA_ARRESTO;";"
DI6.4;DI;PA07R3_LOCALE;PA07R3;_LOCALE;";"
DI6.5;DI;PA07R3_REMOTO;PA07R3;_REMOTO;";"
DI6.6;DI;PA08R_STATO_INT;PA08R;_STATO_INT;";"
DI6.7;DI;PA08R_STATO_SEZ;PA08R;_STATO_SEZ;";"
DI7.0;DI;PA08R_TERMICO;PA08R;_TERMICO;";"
DI7.1;DI;PA08R_ANOMALIA;PA08R;_ANOMALIA;";"
DI7.2;DI;PA08R_MARCIA_ARRESTO;PA08R;_MARCIA_ARRESTO;";"
DI7.3;DI;PA08R_LOCALE;PA08R;_LOCALE;";"
DI7.4;DI;PA08R_REMOTO;PA08R;_REMOTO;";"
DI7.5;DI;MAA01/02/03/05/06RIS_STATO_INT;MAA01/02/03/05/06RIS;_STATO_INT;";"
DI7.6;DI;MAA01/02/03/05/06RIS_STATO_SEZ;MAA01/02/03/05/06RIS;_STATO_SEZ;";"
DI7.7;DI;MAA01/02/03/05/06RIS_TERMICO;MAA01/02/03/05/06RIS;_TERMICO;";"
DI8.0;DI;MAA01/02/03/05/06RIS_FAULT;MAA01/02/03/05/06RIS;_FAULT;";"
DI8.1;DI;MAA01/02/03/05/06RIS_MARCIA_CHIUSURA;MAA01/02/03/05/06RIS;_MARCIA_CHIUSURA;";"
DI8.2;DI;MAA01/02/03/05/06RIS_MARCIA_APERTURA;MAA01/02/03/05/06RIS;_MARCIA_APERTURA;";"
DI8.3;DI;MAA01/02/03/05/06RIS_REMOTO;MAA01/02/03/05/06RIS;_REMOTO;";"
DI8.4;DI;MSA01B_MARCIA_SALITA;MSA01B;_MARCIA_SALITA;";"
DI8.5;DI;MSA01B_MARCIA_DISCESA;MSA01B;_MARCIA_DISCESA;";"
DI8.6;DI;MSA01B_ANOMALIA;MSA01B;_ANOMALIA;";"
DI8.7;DI;MCA01A_MARCIA_ARRESTO;MCA01A;_MARCIA_ARRESTO;";"
DI9.0;DI;MCA01A_ANOMALIA;MCA01A;_ANOMALIA;";"
DI9.1;DI;MCA02A_MARCIA_ARRESTO;MCA02A;_MARCIA_ARRESTO;";"
DI9.2;DI;MCA02A_ANOMALIA;MCA02A;_ANOMALIA;";"
DI9.3;DI;MCA01B_MARCIA_ARRESTO;MCA01B;_MARCIA_ARRESTO;";"
DI9.4;DI;MCA01B_ANOMALIA;MCA01B;_ANOMALIA;";"
DI9.5;DI;MSA02B_MARCIA_SALITA;MSA02B;_MARCIA_SALITA;";"
DI9.6;DI;MSA02B_MARCIA_DISCESA;MSA02B;_MARCIA_DISCESA;";"
DI9.7;DI;MSA02B_ANOMALIA;MSA02B;_ANOMALIA;";"
DI10.0;DI;CLSA01_MARCIA_ARRESTO;CLSA01;_MARCIA_ARRESTO;";"
DI10.1;DI;CLSA02_ANOMALIA;CLSA02;_ANOMALIA;";"
DI10.2;DI;MSA01-02_MARCIA_SALITA;MSA01-02;_MARCIA_SALITA;";"
DI10.3;DI;MSA01-02_MARCIA_DISCESA;MSA01-02;_MARCIA_DISCESA;";"
DI10.4;DI;MSA01-02_ANOMALIA;MSA01-02;_ANOMALIA;";"
DI10.5;DI;MSA04B_MARCIA_AVANTI;MSA04B;_MARCIA_AVANTI;";"
DI10.6;DI;MSA04B_MARCIA_INDIETRO;MSA04B;_MARCIA_INDIETRO;";"
DI10.7;DI;MSA04B_ANOMALIA;MSA04B;_ANOMALIA;";"
DI11.0;DI;MSA04E_MARCIA_AVANTI;MSA04E;_MARCIA_AVANTI;";"
DI11.1;DI;MSA04E_MARCIA_INDIETRO;MSA04E;_MARCIA_INDIETRO;";"
DI11.2;DI;MSA04E_ANOMALIA;MSA04E;_ANOMALIA;";"
DI11.3;DI;MSA04RIS_MARCIA_AVANTI;MSA04RIS;_MARCIA_AVANTI;";"
DI11.4;DI;MSA04RIS_MARCIA_INDIETRO;MSA04RIS;_MARCIA_INDIETRO;";"
DI11.5;DI;MSA04RIS_ANOMALIA;MSA04RIS;_ANOMALIA;";"
DI11.6;DI;MSA05B_MARCIA_SALITA;MSA05B;_MARCIA_SALITA;";"
DI11.7;DI;MSA05B_MARCIA_DISCESA;MSA05B;_MARCIA_DISCESA;";"
DI0.0;DI;MSA05B_ANOMALIA;MSA05B;_ANOMALIA;";"
DI0.1;DI;VGA01E_APERTA;VGA01E;_APERTA;";"
DI0.2;DI;VGA01E_CHIUSA;VGA01E;_CHIUSA;";"
DI0.3;DI;VGA01E_ANOMALIA;VGA01E;_ANOMALIA;";"
DI0.4;DI;PA03B_LIV_MIN;PA03B;_LIV_MIN;";"
DI0.5;DI;PA03B_LIV_MED;PA03B;_LIV_MED;";"
DI0.6;DI;PA03B_LIV_ALTO;PA03B;_LIV_ALTO;";"
DI0.7;DI;PA05B_LIV_MIN;PA05B;_LIV_MIN;";"
DI1.0;DI;PA05B_LIV_MED;PA05B;_LIV_MED;";"
DI1.1;DI;PA05B_LIV_ALTO;PA05B;_LIV_ALTO;";"
DI1.2;DI;PF02C_LIV_MIN;PF02C;_LIV_MIN;";"
DI1.3;DI;PF02C_LIV_MED;PF02C;_LIV_MED;";"
DI1.4;DI;PF02C_LIV_ALTO;PF02C;_LIV_ALTO;";"
DI1.5;DI;PA06_LIV_MIN;PA06;_LIV_MIN;";"
DI1.6;DI;PA06_LIV_MED;PA06;_LIV_MED;";"
DI1.7;DI;PA06_LIV_ALTO;PA06;_LIV_ALTO;";"
DI2.0;DI;PA07B_LIV_MIN;PA07B;_LIV_MIN;";"
DI2.1;DI;PA07B_LIV_MED;PA07B;_LIV_MED;";"
DI2.2;DI;PA07B_LIV_ALTO;PA07B;_LIV_ALTO;";"
DI2.3;DI;PA08_LIV_MIN;PA08;_LIV_MIN;";"
DI2.4;DI;PA08_LIV_MED;PA08;_LIV_MED;";"
DI2.5;DI;PA08_LIV_ALTO;PA08;_LIV_ALTO;";"
DQ0.0;DQ;PA03B_CMD_REMOTO;PA03B;_CMD_REMOTO;";"
DQ0.1;DQ;MAA06A_STOP;MAA06A;_STOP;";"
DQ0.2;DQ;MAA06A_APERTURA;MAA06A;_APERTURA;";"
DQ0.3;DQ;MAA06A_CHIUSURA;MAA06A;_CHIUSURA;";"
DQ0.4;DQ;MAA02B_STOP;MAA02B;_STOP;";"
DQ0.5;DQ;MAA02B_APERTURA;MAA02B;_APERTURA;";"
DQ0.6;DQ;MAA02B_CHIUSURA;MAA02B;_CHIUSURA;";"
DQ0.7;DQ;MAA02F_STOP;MAA02F;_STOP;";"
DQ1.0;DQ;MAA02F_APERTURA;MAA02F;_APERTURA;";"
DQ1.1;DQ;MAA02F_CHIUSURA;MAA02F;_CHIUSURA;";"
DQ1.2;DQ;MAA07_STOP;MAA07;_STOP;";"
DQ1.3;DQ;MAA07_APERTURA;MAA07;_APERTURA;";"
DQ1.4;DQ;MAA07_CHIUSURA;MAA07;_CHIUSURA;";"
DQ1.5;DQ;MAA05B_STOP;MAA05B;_STOP;";"
DQ1.6;DQ;MAA05B_APERTURA;MAA05B;_APERTURA;";"
DQ1.7;DQ;MAA05B_CHIUSURA;MAA05B;_CHIUSURA;";"
DQ2.0;DQ;MAA05E_STOP;MAA05E;_STOP;";"
DQ2.1;DQ;MAA05E_APERTURA;MAA05E;_APERTURA;";"
DQ2.2;DQ;MAA05E_CHIUSURA;MAA05E;_CHIUSURA;";"
DQ2.3;DQ;PA05B_CMD_REMOTO;PA05B;_CMD_REMOTO;";"
DQ2.4;DQ;MAA03B_STOP;MAA03B;_STOP;";"
DQ2.5;DQ;MAA03B_APERTURA;MAA03B;_APERTURA;";"
DQ2.6;DQ;MAA03B_CHIUSURA;MAA03B;_CHIUSURA;";"
DQ2.7;DQ;MAA03E_STOP;MAA03E;_STOP;";"
DQ3.0;DQ;MAA03E_APERTURA;MAA03E;_APERTURA;";"
DQ3.1;DQ;MAA03E_CHIUSURA;MAA03E;_CHIUSURA;";"
DQ3.2;DQ;PA02C_CMD_REMOTO;PA02C;_CMD_REMOTO;";"
DQ3.3;DQ;PA06R1_CMD_REMOTO;PA06R1;_CMD_REMOTO;";"
DQ3.4;DQ;PA06R2_CMD_REMOTO;PA06R2;_CMD_REMOTO;";"
DQ3.5;DQ;PA06R3_CMD_REMOTO;PA06R3;_CMD_REMOTO;";"
DQ3.6;DQ;PA07B_CMD_REMOTO;PA07B;_CMD_REMOTO;";"
DQ3.7;DQ;PA07R1_CMD_REMOTO;PA07R1;_CMD_REMOTO;";"
DQ4.0;DQ;PA07R3_CMD_REMOTO;PA07R3;_CMD_REMOTO;";"
DQ4.1;DQ;PA08R_CMD_REMOTO;PA08R;_CMD_REMOTO;";"
DQ4.2;DQ;MAA01B/02/03/05/06/RIS_STOP;MAA01B/02/03/05/06/RIS;_STOP;";"
DQ4.3;DQ;MAA01B/02/03/05/06/RIS_APERTURA;MAA01B/02/03/05/06/RIS;_APERTURA;";"
DQ4.4;DQ;MAA01B/02/03/05/06/RIS_CHIUSURA;MAA01B/02/03/05/06/RIS;_CHIUSURA;";"
AIW0;AI;MAA06A_POSIZIONE;MAA06A;_POSIZIONE;";"
AIW2;AI;MAA06A_TORQUE;MAA06A;_TORQUE;";"
AIW4;AI;MAA02B_POSIZIONE;MAA02B;_POSIZIONE;";"
AIW6;AI;MAA02B_TORQUE;MAA02B;_TORQUE;";"
AIW8;AI;MAA02F_POSIZIONE;MAA02F;_POSIZIONE;";"
AIW10;AI;MAA02F_TORQUE;MAA02F;_TORQUE;";"
AIW12;AI;MAA07_POSIZIONE;MAA07;_POSIZIONE;";"
AIW14;AI;MAA07_TORQUE;MAA07;_TORQUE;";"
AIW16;AI;MAA05B_POSIZIONE;MAA05B;_POSIZIONE;";"
AIW18;AI;MAA05B_TORQUE;MAA05B;_TORQUE;";"
AIW20;AI;MAA05E_POSIZIONE;MAA05E;_POSIZIONE;";"
AIW22;AI;MAA05E_TORQUE;MAA05E;_TORQUE;";"
AIW24;AI;MAA03B_POSIZIONE;MAA03B;_POSIZIONE;";"
AIW26;AI;MAA03B_TORQUE;MAA03B;_TORQUE;";"
AIW28;AI;MAA03E_POSIZIONE;MAA03E;_POSIZIONE;";"
AIW30;AI;MAA03E_TORQUE;MAA03E;_TORQUE;";"
AIW32;AI;MAA01/02/03/05/06/RIS_POSIZIONE;MAA01/02/03/05/06/RIS;_POSIZIONE;";"
AIW34;AI;MAA01/02/03/05/06/RIS_TORQUE;MAA01/02/03/05/06/RIS;_TORQUE;";"
AIW36;AI;RISERVA;RISERVA;RISERVA;";"
AIW38;AI;RISERVA;RISERVA;RISERVA;";"
AIW40;AI;RISERVA;RISERVA;RISERVA;";"
AIW42;AI;RISERVA;RISERVA;RISERVA;";"
AIW44;AI;RISERVA;RISERVA;RISERVA;";"
AIW46;AI;RISERVA;RISERVA;RISERVA;";"
DI0.0;DI;MCC3.P.0_STATO;MCC3.P.0;_STATO;";"
DI0.1;DI;MSA02C_STATO;MSA02C;_STATO;";"
DI0.2;DI;MSA02C_TERMICO;MSA02C;_TERMICO;";"
DI0.3;DI;MCA03B_STATO;MCA03B;_STATO;";"
DI0.4;DI;MCA03B_TERMICO;MCA03B;_TERMICO;";"
DI0.5;DI;CLSA02_STATO;CLSA02;_STATO;";"
DI0.6;DI;CLSA03_TERMICO;CLSA03;_TERMICO;";"
DI0.7;DI;RTA01_STATO;RTA01;_STATO;";"
DI1.0;DI;RTA02_TERMICO;RTA02;_TERMICO;";"
DI1.1;DI;MSA04C_STATO;MSA04C;_STATO;";"
DI1.2;DI;MSA04C_TERMICO;MSA04C;_TERMICO;";"
DI1.3;DI;MSA04F_STATO;MSA04F;_STATO;";"
DI1.4;DI;MSA04F_TERMICO;MSA04F;_TERMICO;";"
DI1.5;DI;MSA05C_STATO;MSA05C;_STATO;";"
DI1.6;DI;MSA05C_TERMICO;MSA05C;_TERMICO;";"
DI1.7;DI;RISERVA_STATO;RISERVA;_STATO;";"
DI2.0;DI;RISERVA_TERMICO;RISERVA;_TERMICO;";"
DI2.1;DI;C10KF1_STATO;C10KF1;_STATO;";"
DI2.2;DI;C12TM1_TEMP_BASSA;C12TM1;_TEMP_BASSA;";"
DI2.3;DI;TM2_TEMP_ALTA;TM2;_TEMP_ALTA;";"
DI2.4;DI;MAA06B_STATO_INT;MAA06B;_STATO_INT;";"
DI2.5;DI;MAA06B_STATO_SEZ;MAA06B;_STATO_SEZ;";"
DI2.6;DI;MAA06B_TERMICO;MAA06B;_TERMICO;";"
DI2.7;DI;MAA06B_FAULT;MAA06B;_FAULT;";"
DI3.0;DI;MAA06B_MARCIA_CHIUSURA;MAA06B;_MARCIA_CHIUSURA;";"
DI3.1;DI;MAA06B_MARCIA_APERTURA;MAA06B;_MARCIA_APERTURA;";"
DI3.2;DI;MAA06B_REMOTO;MAA06B;_REMOTO;";"
DI3.3;DI;MAA02C_STATO_INT;MAA02C;_STATO_INT;";"
DI3.4;DI;MAA02C_STATO_SEZ;MAA02C;_STATO_SEZ;";"
DI3.5;DI;MAA02C_TERMICO;MAA02C;_TERMICO;";"
DI3.6;DI;MAA02C_FAULT;MAA02C;_FAULT;";"
DI3.7;DI;MAA02C_MARCIA_CHIUSURA;MAA02C;_MARCIA_CHIUSURA;";"
DI4.0;DI;MAA02C_MARCIA_APERTURA;MAA02C;_MARCIA_APERTURA;";"
DI4.1;DI;MAA02C_REMOTO;MAA02C;_REMOTO;";"
DI4.2;DI;MAA02G_STATO_INT;MAA02G;_STATO_INT;";"
DI4.3;DI;MAA02G_STATO_SEZ;MAA02G;_STATO_SEZ;";"
DI4.4;DI;MAA02G_TERMICO;MAA02G;_TERMICO;";"
DI4.5;DI;MAA02G_FAULT;MAA02G;_FAULT;";"
DI4.6;DI;MAA02G_MARCIA_CHIUSURA;MAA02G;_MARCIA_CHIUSURA;";"
DI4.7;DI;MAA02G_MARCIA_APERTURA;MAA02G;_MARCIA_APERTURA;";"
DI5.0;DI;MAA02G_REMOTO;MAA02G;_REMOTO;";"
DI5.1;DI;MSA05C_STATO_INT;MSA05C;_STATO_INT;";"
DI5.2;DI;MSA05C_STATO_SEZ;MSA05C;_STATO_SEZ;";"
DI5.3;DI;MSA05C_TERMICO;MSA05C;_TERMICO;";"
DI5.4;DI;MSA05C_FAULT;MSA05C;_FAULT;";"
DI5.5;DI;MSA05C_MARCIA_CHIUSURA;MSA05C;_MARCIA_CHIUSURA;";"
DI5.6;DI;MSA05C_MARCIA_APERTURA;MSA05C;_MARCIA_APERTURA;";"
DI5.7;DI;MSA05C_REMOTO;MSA05C;_REMOTO;";"
DI6.0;DI;MAA05C_STATO_INT;MAA05C;_STATO_INT;";"
DI6.1;DI;MAA05C_STATO_SEZ;MAA05C;_STATO_SEZ;";"
DI6.2;DI;MAA05C_TERMICO;MAA05C;_TERMICO;";"
DI6.3;DI;MAA05C_FAULT;MAA05C;_FAULT;";"
DI6.4;DI;MAA05C_MARCIA_CHIUSURA;MAA05C;_MARCIA_CHIUSURA;";"
DI6.5;DI;MAA05C_MARCIA_APERTURA;MAA05C;_MARCIA_APERTURA;";"
DI6.6;DI;MAA05C_REMOTO;MAA05C;_REMOTO;";"
DI6.7;DI;MSA06A_STATO_INT;MSA06A;_STATO_INT;";"
DI7.0;DI;MSA06A_STATO_SEZ;MSA06A;_STATO_SEZ;";"
DI7.1;DI;MSA06A_TERMICO;MSA06A;_TERMICO;";"
DI7.2;DI;MSA06A_ANOMALIA;MSA06A;_ANOMALIA;";"
DI7.3;DI;MSA06A_MARCIA_ARRESTO;MSA06A;_MARCIA_ARRESTO;";"
DI7.4;DI;MSA06A_LOCALE;MSA06A;_LOCALE;";"
DI7.5;DI;MSA06A_REMOTO;MSA06A;_REMOTO;";"
DI7.6;DI;MSA06B_STATO_INT;MSA06B;_STATO_INT;";"
DI7.7;DI;MSA06B_STATO_SEZ;MSA06B;_STATO_SEZ;";"
DI8.0;DI;MSA06B_TERMICO;MSA06B;_TERMICO;";"
DI8.1;DI;MSA06B_ANOMALIA;MSA06B;_ANOMALIA;";"
DI8.2;DI;MSA06B_MARCIA_ARRESTO;MSA06B;_MARCIA_ARRESTO;";"
DI8.3;DI;MSA06B_LOCALE;MSA06B;_LOCALE;";"
DI8.4;DI;MSA06B_REMOTO;MSA06B;_REMOTO;";"
DI8.5;DI;MSA07A_STATO_INT;MSA07A;_STATO_INT;";"
DI8.6;DI;MSA07A_STATO_SEZ;MSA07A;_STATO_SEZ;";"
DI8.7;DI;MSA07A_TERMICO;MSA07A;_TERMICO;";"
DI9.0;DI;MSA07A_FAULT;MSA07A;_FAULT;";"
DI9.1;DI;MSA07A_MARCIA_CHIUSURA;MSA07A;_MARCIA_CHIUSURA;";"
DI9.2;DI;MSA07A_MARCIA_APERTURA;MSA07A;_MARCIA_APERTURA;";"
DI9.3;DI;MSA07A_REMOTO;MSA07A;_REMOTO;";"
DI9.4;DI;MSA07B_STATO_INT;MSA07B;_STATO_INT;";"
DI9.5;DI;MSA07B_STATO_SEZ;MSA07B;_STATO_SEZ;";"
DI9.6;DI;MSA07B_TERMICO;MSA07B;_TERMICO;";"
DI9.7;DI;MSA07B_FAULT;MSA07B;_FAULT;";"
DI10.0;DI;MSA07B_MARCIA_CHIUSURA;MSA07B;_MARCIA_CHIUSURA;";"
DI10.1;DI;MSA07B_MARCIA_APERTURA;MSA07B;_MARCIA_APERTURA;";"
DI10.2;DI;MSA07B_REMOTO;MSA07B;_REMOTO;";"
DI10.3;DI;MCC3.P.2_STATO_INT;MCC3.P.2;_STATO_INT;";"
DI10.4;DI;KA07_STATO_INT;KA07;_STATO_INT;";"
DI10.5;DI;KA07_STATO_SEZ;KA07;_STATO_SEZ;";"
DI10.6;DI;KA07_TERMICO;KA07;_TERMICO;";"
DI10.7;DI;KA07_ANOMALIA;KA07;_ANOMALIA;";"
DI11.0;DI;KA07_MARCIA_ARRESTO;KA07;_MARCIA_ARRESTO;";"
DI11.1;DI;KA07_LOCALE;KA07;_LOCALE;";"
DI11.2;DI;KA07_REMOTO;KA07;_REMOTO;";"
DI11.3;DI;KA07A1_STATO_INT;KA07A1;_STATO_INT;";"
DI11.4;DI;KA07A1_TERMICO;KA07A1;_TERMICO;";"
DI11.5;DI;KA07A1_MARCIA_ARRESTO;KA07A1;_MARCIA_ARRESTO;";"
DI11.6;DI;MCC3.P.3_STATO_INT;MCC3.P.3;_STATO_INT;";"
DI11.7;DI;KA07B_STATO_INT;KA07B;_STATO_INT;";"
DI0.0;DI;KA07B_STATO_SEZ;KA07B;_STATO_SEZ;";"
DI0.1;DI;KA07B_TERMICO;KA07B;_TERMICO;";"
DI0.2;DI;KA07B_ANOMALIA;KA07B;_ANOMALIA;";"
DI0.3;DI;KA07B_MARCIA_ARRESTO;KA07B;_MARCIA_ARRESTO;";"
DI0.4;DI;KA07B_LOCALE;KA07B;_LOCALE;";"
DI0.5;DI;KA07B_REMOTO;KA07B;_REMOTO;";"
DI0.6;DI;KA07B1_STATO_INT;KA07B1;_STATO_INT;";"
DI0.7;DI;KA07B1_TERMICO;KA07B1;_TERMICO;";"
DI1.0;DI;KA07B1_MARCIA_ARRESTO;KA07B1;_MARCIA_ARRESTO;";"
DI1.1;DI;MCC3.P.4_STATO_INT;MCC3.P.4;_STATO_INT;";"
DI1.2;DI;KA07C_STATO_INT;KA07C;_STATO_INT;";"
DI1.3;DI;KA07C_STATO_SEZ;KA07C;_STATO_SEZ;";"
DI1.4;DI;KA07C_TERMICO;KA07C;_TERMICO;";"
DI1.5;DI;KA07C_ANOMALIA;KA07C;_ANOMALIA;";"
DI1.6;DI;KA07C_MARCIA_ARRESTO;KA07C;_MARCIA_ARRESTO;";"
DI1.7;DI;KA07C_LOCALE;KA07C;_LOCALE;";"
DI2.0;DI;KA07C_REMOTO;KA07C;_REMOTO;";"
DI2.1;DI;KA07C1_STATO_INT;KA07C1;_STATO_INT;";"
DI2.2;DI;KA07C1_TERMICO;KA07C1;_TERMICO;";"
DI2.3;DI;KA07C1_MARCIA_ARRESTO;KA07C1;_MARCIA_ARRESTO;";"
DI2.4;DI;MCC3.P.5_STATO_INT;MCC3.P.5;_STATO_INT;";"
